Uniformly Sampled Time Series,Time Line,Forecasted Time Series,SSA Eigenvalues
1.275914587942894,Mon Oct 01 12:00:00 CEST 2001,1.275914587942894,3.141651366678782E-16,
1.5956568385922778,Wed Oct 17 00:30:00 CEST 2001,1.5956568385922778,3.0782290398150145E-16,
1.9153990892416615,Thu Nov 01 12:00:00 CET 2001,1.9153990892416615,3.01149786585602E-16,
-3.733091228538039,Sat Dec 01 12:00:00 CET 2001,-3.733091228538039,2.937273857937209E-16,
-3.246862387350037,Tue Jan 01 12:00:00 CET 2002,-3.246862387350037,2.806093158060885E-16,
-2.464764403451453,Fri Feb 01 12:00:00 CET 2002,-2.464764403451453,2.700414053894805E-16,
-7.1465210123760965,Fri Mar 01 12:00:00 CET 2002,-7.1465210123760965,2.6419765914059423E-16,
-10.603840625353286,Mon Apr 01 12:00:00 CEST 2002,-10.603840625353286,2.594403637012103E-16,
-7.445986243091712,Wed May 01 12:00:00 CEST 2002,-7.445986243091712,2.49212777588609E-16,
-3.2895015051605516,Sat Jun 01 12:00:00 CEST 2002,-3.2895015051605516,2.3985469504008107E-16,
0.27300961986416383,Mon Jul 01 12:00:00 CEST 2002,0.27300961986416383,2.3499476244827097E-16,
3.4593425481630034,Thu Aug 01 12:00:00 CEST 2002,3.4593425481630034,2.3428322210598956E-16,
3.7032459472674444,Sun Sep 01 12:00:00 CEST 2002,3.7032459472674444,2.1682073352219524E-16,
2.7205301520288887,Tue Oct 01 12:00:00 CEST 2002,2.7205301520288887,2.1132997657423032E-16,
1.8403762117883762,Thu Oct 17 00:30:00 CEST 2002,1.8403762117883762,2.04472128827903E-16,
0.9602222715478635,Fri Nov 01 12:00:00 CET 2002,0.9602222715478635,1.919706232740677E-16,
-3.843570192957319,Sun Dec 01 12:00:00 CET 2002,-3.843570192957319,1.8946621339715126E-16,
-5.299957012530055,Wed Jan 01 12:00:00 CET 2003,-5.299957012530055,1.8509154586546737E-16,
-3.3161574881159916,Sat Feb 01 12:00:00 CET 2003,-3.3161574881159916,1.794474078250651E-16,
-1.6857264058398715,Sat Mar 01 12:00:00 CET 2003,-1.6857264058398715,1.6903405780626873E-16,
-7.700683422975508,Tue Apr 01 12:00:00 CEST 2003,-7.700683422975508,1.5905100474252924E-16,
-6.083341318257786,Thu May 01 12:00:00 CEST 2003,-6.083341318257786,1.5471850593333388E-16,
-2.5386501402334227,Sun Jun 01 12:00:00 CEST 2003,-2.5386501402334227,1.4891355340919312E-16,
-3.0622266715843884,Tue Jul 01 12:00:00 CEST 2003,-3.0622266715843884,1.449149686120307E-16,
1.7602301424496782,Fri Aug 01 12:00:00 CEST 2003,1.7602301424496782,1.3822699852583665E-16,
1.14075077707818,Mon Sep 01 12:00:00 CEST 2003,1.14075077707818,1.229992869163583E-16,
2.843110885145886,Wed Oct 01 12:00:00 CEST 2003,2.843110885145886,1.140147216035069E-16,
0.20597447980403372,Fri Oct 17 00:30:00 CEST 2003,0.20597447980403372,1.0918034130673766E-16,
-2.431161925537819,Sat Nov 01 12:00:00 CET 2003,-2.431161925537819,1.0632966898161649E-16,
-5.256551835157756,Mon Dec 01 12:00:00 CET 2003,-5.256551835157756,9.64766244727553E-17,
-3.9950343229027405,Thu Jan 01 12:00:00 CET 2004,-3.9950343229027405,9.179854218104268E-17,
-6.218368175718621,Sun Feb 01 12:00:00 CET 2004,-6.218368175718621,8.132539918065053E-17,
-4.060451705910596,Mon Mar 01 12:00:00 CET 2004,-4.060451705910596,7.847324897632553E-17,
-4.786314966255698,Thu Apr 01 12:00:00 CEST 2004,-4.786314966255698,7.352781829473676E-17,
-5.904211912523467,Sat May 01 12:00:00 CEST 2004,-5.904211912523467,6.854113312602847E-17,
-4.685191567847529,Tue Jun 01 12:00:00 CEST 2004,-4.685191567847529,6.298051579791044E-17,
-4.71716549372163,Thu Jul 01 12:00:00 CEST 2004,-4.71716549372163,5.558776227242519E-17,
-3.031408204141504,Sun Aug 01 12:00:00 CEST 2004,-3.031408204141504,5.283309704311574E-17,
2.4278036857870076,Wed Sep 01 12:00:00 CEST 2004,2.4278036857870076,4.343429163698904E-17,
1.5860459794274373,Thu Sep 16 12:00:00 CEST 2004,1.5860459794274373,4.116195611409092E-17,
0.7442882730678673,Fri Oct 01 12:00:00 CEST 2004,0.7442882730678673,3.09880711776728E-17,
-0.8812049944879212,Mon Nov 01 12:00:00 CET 2004,-0.8812049944879212,2.6592704326245624E-17,
-4.381029488904604,Wed Dec 01 12:00:00 CET 2004,-4.381029488904604,2.349624043376395E-17,
-5.085175520303774,Sat Jan 01 12:00:00 CET 2005,-5.085175520303774,1.6165848083247837E-17,
-4.935821454725055,Tue Feb 01 12:00:00 CET 2005,-4.935821454725055,6.086729990619642E-18,
-3.956862058816502,Tue Mar 01 12:00:00 CET 2005,-3.956862058816502,-2.4825454477187764E-18,
-3.9188900914466847,Fri Apr 01 12:00:00 CEST 2005,-3.9188900914466847,-7.21135676898532E-18,
-12.847464872800023,Sun May 01 12:00:00 CEST 2005,-12.847464872800023,-9.764920503723842E-18,
-5.663298451038254,Wed Jun 01 12:00:00 CEST 2005,-5.663298451038254,-1.3647921613538857E-17,
-3.042106082146828,Fri Jul 01 12:00:00 CEST 2005,-3.042106082146828,-2.5056228064039167E-17,
0.9096612756464831,Mon Aug 01 12:00:00 CEST 2005,0.9096612756464831,-2.816563239501774E-17,
0.28103467833204687,Wed Aug 17 00:00:00 CEST 2005,0.28103467833204687,-3.226770708759621E-17,
-0.3475919189823893,Thu Sep 01 12:00:00 CEST 2005,-0.3475919189823893,-3.7493277381250976E-17,
2.1576366202234527,Sat Oct 01 12:00:00 CEST 2005,2.1576366202234527,-4.8557457423500974E-17,
0.32516641342883934,Tue Nov 01 12:00:00 CET 2005,0.32516641342883934,-5.3172115997465783E-17,
-4.472811404851827,Thu Dec 01 12:00:00 CET 2005,-4.472811404851827,-5.632776312053869E-17,
-5.863180732736461,Sun Jan 01 12:00:00 CET 2006,-5.863180732736461,-6.565143025735191E-17,
-6.115637021950663,Wed Feb 01 12:00:00 CET 2006,-6.115637021950663,-7.790565099075438E-17,
-1.9291816808090148,Wed Mar 01 12:00:00 CET 2006,-1.9291816808090148,-8.292510620642073E-17,
-6.683919045179194,Sat Apr 01 12:00:00 CEST 2006,-6.683919045179194,-9.212170749744081E-17,
-7.626639606921596,Mon May 01 12:00:00 CEST 2006,-7.626639606921596,-9.808745389751903E-17,
-3.344215590796109,Thu Jun 01 12:00:00 CEST 2006,-3.344215590796109,-1.0382714153023775E-16,
-2.1128830558573153,Sat Jul 01 12:00:00 CEST 2006,-2.1128830558573153,-1.0857172543416263E-16,
2.6426871098948497,Tue Aug 01 12:00:00 CEST 2006,2.6426871098948497,-1.1498070702533753E-16,
3.3268908660915057,Thu Aug 17 00:00:00 CEST 2006,3.3268908660915057,-1.2096401846293572E-16,
4.011094622288162,Fri Sep 01 12:00:00 CEST 2006,4.011094622288162,-1.2894039543244089E-16,
3.5718717754224825,Sun Oct 01 12:00:00 CEST 2006,3.5718717754224825,-1.3726334654418615E-16,
1.832505260049458,Wed Nov 01 12:00:00 CET 2006,1.832505260049458,-1.4547814434774743E-16,
0.23516036458569167,Fri Dec 01 12:00:00 CET 2006,0.23516036458569167,-1.5233826658159955E-16,
-5.167728821665576,Mon Jan 01 12:00:00 CET 2007,-5.167728821665576,-1.6032274583111686E-16,
-6.49266061013421,Thu Feb 01 12:00:00 CET 2007,-6.49266061013421,-1.7258907796676977E-16,
-5.534150887864207,Thu Mar 01 12:00:00 CET 2007,-5.534150887864207,-1.765508919290269E-16,
-10.198830000629036,Sun Apr 01 12:00:00 CEST 2007,-10.198830000629036,-1.8618061486676109E-16,
-7.852495847668763,Tue May 01 12:00:00 CEST 2007,-7.852495847668763,-2.009597798388966E-16,
-3.93245322872661,Fri Jun 01 12:00:00 CEST 2007,-3.93245322872661,-2.0124495977109193E-16,
-2.1165559429060057,Sun Jul 01 12:00:00 CEST 2007,-2.1165559429060057,-2.092672669548688E-16,
2.4617360171046156,Wed Aug 01 12:00:00 CEST 2007,2.4617360171046156,-2.1450857971439204E-16,
2.9372806837535332,Fri Aug 17 00:00:00 CEST 2007,2.9372806837535332,-2.1932252968052257E-16,
3.4128253504024513,Sat Sep 01 12:00:00 CEST 2007,3.4128253504024513,-2.2475514055992954E-16,
3.3261629974460845,Mon Oct 01 12:00:00 CEST 2007,3.3261629974460845,-2.4102632638534976E-16,
-1.937809205926199,Thu Nov 01 12:00:00 CET 2007,-1.937809205926199,-2.4759250255368656E-16,
-1.8738817353543444,Sat Dec 01 12:00:00 CET 2007,-1.8738817353543444,-2.574721099805542E-16,
-5.349298853845969,Tue Jan 01 12:00:00 CET 2008,-5.349298853845969,-2.7305816639501224E-16,
-3.7033387784668474,Fri Feb 01 12:00:00 CET 2008,-3.7033387784668474,-2.7460045980835096E-16,
-5.849387438084345,Sat Mar 01 12:00:00 CET 2008,-5.849387438084345,-2.8853281629025287E-16,
-6.306208772286161,Tue Apr 01 12:00:00 CEST 2008,-6.306208772286161,-2.9722312289379804E-16,
-13.76492214532871,Thu May 01 12:00:00 CEST 2008,-13.76492214532871,-3.0359258732072603E-16,
-6.366116617238274,Sun Jun 01 12:00:00 CEST 2008,-6.366116617238274,-3.0537115200211553E-16,
-3.112713993233536,Tue Jul 01 12:00:00 CEST 2008,-3.112713993233536,-3.181348313151554E-16,
-0.1510486046682753,Thu Jul 17 00:00:00 CEST 2008,-0.1510486046682753,-3.464115519834023E-16,
2.810616783896985,Fri Aug 01 12:00:00 CEST 2008,2.810616783896985,-3.521056533161669E-16,
3.6205331701036294,Mon Sep 01 12:00:00 CEST 2008,3.6205331701036294,-3.583978797567232E-16,
2.4070779866625345,Wed Oct 01 12:00:00 CEST 2008,2.4070779866625345,-3.680549192131391E-16,
-0.7213174900979767,Sat Nov 01 12:00:00 CET 2008,-0.7213174900979767,-3.9173470299422205E-16,
-5.592908096128534,Mon Dec 01 12:00:00 CET 2008,-5.592908096128534,-3.9707286027711233E-16,
-3.7398010976767257,Thu Jan 01 12:00:00 CET 2009,-3.7398010976767257,-4.013393613041572E-16,
-4.918950074563369,Sun Feb 01 12:00:00 CET 2009,-4.918950074563369,-4.2124263835896213E-16,
-11.585003866774414,Sun Mar 01 12:00:00 CET 2009,-11.585003866774414,-4.3002263319674957E-16,
-12.343117019070265,Wed Apr 01 12:00:00 CEST 2009,-12.343117019070265,-4.344893226170089E-16,
-11.31361176779616,Fri May 01 12:00:00 CEST 2009,-11.31361176779616,-4.617407662997424E-16,
-5.357886105625416,Mon Jun 01 12:00:00 CEST 2009,-5.357886105625416,-4.743119388293988E-16,
-2.042125423870732,Wed Jul 01 12:00:00 CEST 2009,-2.042125423870732,-4.8847879525265E-16,
0.3206407260507289,Fri Jul 17 00:00:00 CEST 2009,0.3206407260507289,-4.925709057840102E-16,
2.68340687597219,Sat Aug 01 12:00:00 CEST 2009,2.68340687597219,-5.182567341022802E-16,
3.7619972385303453,Tue Sep 01 12:00:00 CEST 2009,3.7619972385303453,-5.265706453530531E-16,
3.1871522160648933,Thu Oct 01 12:00:00 CEST 2009,3.1871522160648933,-5.292164172964454E-16,
-1.8030606466582886,Sun Nov 01 12:00:00 CET 2009,-1.8030606466582886,-5.486755138227247E-16,
-4.8608275458120715,Tue Dec 01 12:00:00 CET 2009,-4.8608275458120715,-5.597279529025518E-16,
-2.953844656414251,Fri Jan 01 12:00:00 CET 2010,-2.953844656414251,-5.659102259983188E-16,
-4.184865853658535,Mon Feb 01 12:00:00 CET 2010,-4.184865853658535,-5.74561312318958E-16,
-8.493148146129256,Mon Mar 01 12:00:00 CET 2010,-8.493148146129256,-5.918821855528396E-16,
-13.549708303800209,Thu Apr 01 12:00:00 CEST 2010,-13.549708303800209,-6.153976904759422E-16,
-10.395345468591564,Sat May 01 12:00:00 CEST 2010,-10.395345468591564,-6.191365883724262E-16,
-2.9525121954375475,Tue Jun 01 12:00:00 CEST 2010,-2.9525121954375475,-6.385459451772278E-16,
-2.3582731344586674,Wed Jun 16 12:00:00 CEST 2010,-2.3582731344586674,-6.524298538517519E-16,
-1.764034073479787,Thu Jul 01 12:00:00 CEST 2010,-1.764034073479787,-6.693222936070347E-16,
1.539092975473216,Sun Aug 01 12:00:00 CEST 2010,1.539092975473216,-6.906976991193765E-16,
3.2738197607142405,Wed Sep 01 12:00:00 CEST 2010,3.2738197607142405,-7.060322725714312E-16,
2.0207960667398916,Fri Oct 01 12:00:00 CEST 2010,2.0207960667398916,-7.235088783077365E-16,
-0.20071727435744185,Mon Nov 01 12:00:00 CET 2010,-0.20071727435744185,-7.457578178865447E-16,
-5.074151784874197,Wed Dec 01 12:00:00 CET 2010,-5.074151784874197,-7.661056443468929E-16,
-3.106788703244153,Sat Jan 01 12:00:00 CET 2011,-3.106788703244153,-7.758577683694167E-16,
-0.9691572494100653,Tue Feb 01 12:00:00 CET 2011,-0.9691572494100653,-7.968833411027915E-16,
-7.188160850835772,Tue Mar 01 12:00:00 CET 2011,-7.188160850835772,-8.174917809511258E-16,
-12.736687758715963,Fri Apr 01 12:00:00 CEST 2011,-12.736687758715963,-8.56400614605909E-16,
-9.048390110916898,Sun May 01 12:00:00 CEST 2011,-9.048390110916898,-8.617077342731221E-16,
-3.1150525138208565,Wed Jun 01 12:00:00 CEST 2011,-3.1150525138208565,-8.9079237542113E-16,
-2.2279491257136064,Thu Jun 16 12:00:00 CEST 2011,-2.2279491257136064,-9.125385669128217E-16,
-1.340845737606356,Fri Jul 01 12:00:00 CEST 2011,-1.340845737606356,-9.375319130670637E-16,
-0.5272048484848493,Mon Aug 01 12:00:00 CEST 2011,-0.5272048484848493,-9.516106581078102E-16,
1.910407038253794,Thu Sep 01 12:00:00 CEST 2011,1.910407038253794,-9.925688574946023E-16,
2.44342939629839,Sat Oct 01 12:00:00 CEST 2011,2.44342939629839,-1.026370396207476E-15,
-0.7762991618310763,Tue Nov 01 12:00:00 CET 2011,-0.7762991618310763,-1.1194850768727395E-15,
-3.076163344715318,Thu Dec 01 12:00:00 CET 2011,-3.076163344715318,-1.1694125866874125E-15,
-4.081563636009245,Sun Jan 01 12:00:00 CET 2012,-4.081563636009245,-1.4291954168179835E-15,
-4.804219547604553,Wed Feb 01 12:00:00 CET 2012,-4.804219547604553,-4.395991992192596E-15,
-10.251419360071376,Thu Mar 01 12:00:00 CET 2012,-10.251419360071376,-5.066603048500488E-15,
-10.05733166435489,Sun Apr 01 12:00:00 CEST 2012,-10.05733166435489,-1.389569965183925E-14,
-5.066593365097347,Tue May 01 12:00:00 CEST 2012,-5.066593365097347,-1.4394633572754184E-14,
-3.7017617642895404,Thu May 17 00:00:00 CEST 2012,-3.7017617642895404,,
-2.336930163481734,Fri Jun 01 12:00:00 CEST 2012,-2.336930163481734,,
-3.7369667498184227,Sun Jul 01 12:00:00 CEST 2012,-3.7369667498184227,,
-1.8442050954150104,Wed Aug 01 12:00:00 CEST 2012,-1.8442050954150104,,
0.9825061513532971,Sat Sep 01 12:00:00 CEST 2012,0.9825061513532971,,
2.458335787056118,Mon Oct 01 12:00:00 CEST 2012,2.458335787056118,,
-4.1996289507801,Thu Nov 01 12:00:00 CET 2012,-4.1996289507801,,
-5.585749190405085,Sat Dec 01 12:00:00 CET 2012,-5.585749190405085,,
,Sat Dec 29 12:00:00 CET 2012,-4.543146159282768,,
,Sat Jan 26 12:00:00 CET 2013,-3.575432105464408,,
,Sat Feb 23 12:00:00 CET 2013,-4.500382108753562,,
,Sat Mar 23 12:00:00 CET 2013,-5.8817554156447445,,
,Sat Apr 20 13:00:00 CEST 2013,-5.159529278788011,,
,Sat May 18 13:00:00 CEST 2013,-3.1073100895253143,,
,Sat Jun 15 13:00:00 CEST 2013,-2.5665761911510976,,
,Sat Jul 13 13:00:00 CEST 2013,-2.9215631380559595,,
,Sat Aug 10 13:00:00 CEST 2013,-1.8530486136700408,,
,Sat Sep 07 13:00:00 CEST 2013,0.8114145353995186,,
,Sat Oct 05 13:00:00 CEST 2013,0.9193672824704939,,
,Sat Nov 02 12:00:00 CET 2013,-2.887277314585847,,
