
1766156.00,-47.33,44.00,17/3/2010 8:59:00,17,41.00,3.00

1766356.00,-47.33,44.04,17/3/2010 10:00:00,17,351.00,4.00

1766536.00,-47.30,44.05,17/3/2010 11:00:00,17,73.00,10.00

1766776.00,-47.11,44.15,17/3/2010 12:01:00,17,53.00,11.00

1766996.00,-46.92,44.25,17/3/2010 13:01:00,17,41.00,10.00

1767196.00,-46.74,44.35,17/3/2010 14:02:00,17,50.00,9.00

1767436.00,-46.54,44.44,17/3/2010 15:03:00,17,54.00,11.00

1767636.00,-46.34,44.55,17/3/2010 16:03:00,17,49.00,13.00

1767856.00,-46.13,44.65,17/3/2010 17:03:00,17,52.00,11.00

1768116.00,-45.92,44.76,17/3/2010 18:04:00,17,55.00,10.00

1768336.00,-45.71,44.86,17/3/2010 19:04:00,17,56.00,13.00

1768536.00,-45.54,44.94,17/3/2010 20:05:00,17,44.00,6.00

1768796.00,-45.48,44.98,17/3/2010 21:05:00,17,38.00,3.00

1768976.00,-45.44,45.02,17/3/2010 22:06:00,17,48.00,3.00

1769196.00,-45.42,45.07,17/3/2010 23:06:00,17,34.00,3.00

1769436.00,-45.39,45.11,18/3/2010 0:06:00,17,32.00,3.00

1769696.00,-45.36,45.16,18/3/2010 1:07:00,17,37.00,3.00

1769896.00,-45.32,45.20,18/3/2010 2:07:00,17,33.00,3.00

1770136.00,-45.29,45.25,18/3/2010 3:08:00,17,22.00,3.00

1770356.00,-45.25,45.29,18/3/2010 4:09:00,17,30.00,3.00

1770576.00,-45.26,45.34,18/3/2010 5:09:00,17,325.00,3.00

1770836.00,-45.30,45.38,18/3/2010 6:10:00,17,274.00,3.00

1771016.00,-45.34,45.40,18/3/2010 7:10:00,17,322.00,3.00

1771256.00,-45.33,45.43,18/3/2010 8:10:00,17,173.00,2.00

1771436.00,-45.33,45.38,18/3/2010 9:11:00,17,191.00,3.00

1771856.00,-45.32,45.28,18/3/2010 11:12:00,17,218.00,0.00

1772056.00,-45.32,45.23,18/3/2010 12:12:00,17,190.00,3.00

1772316.00,-45.35,45.18,18/3/2010 13:13:00,17,194.00,3.00

1772536.00,-45.38,45.14,18/3/2010 14:13:00,17,196.00,3.00

1772736.00,-45.41,45.09,18/3/2010 15:14:00,17,202.00,3.00

1772996.00,-45.44,45.04,18/3/2010 16:14:00,17,203.00,3.00

1773236.00,-45.47,45.00,18/3/2010 17:15:00,17,229.00,3.00

1773456.00,-45.52,44.96,18/3/2010 18:15:00,17,231.00,3.00

1773696.00,-45.57,44.92,18/3/2010 19:16:00,17,234.00,3.00

1773936.00,-45.60,44.92,18/3/2010 20:16:00,17,267.00,4.00

1774116.00,-45.55,44.95,18/3/2010 21:17:00,17,37.00,7.00

1774416.00,-45.50,45.00,18/3/2010 22:17:00,17,63.00,3.00

1774616.00,-45.47,45.04,18/3/2010 23:18:00,17,19.00,3.00

