"VE_COU","VE_REF","SI_LATI","SI_LONG","SI_DATE","SI_TIME","SI_SP","SI_HE","SI_DATIM"
"713095","Atlantis","1013",54.1262567106523,4.46087200947013,"03/06/1800"," 8:06:00",3,1,1800-06-03 08:06:00
"713096","Atlantis","1013",54.0963784918478,4.46367096793186,"03/06/1800"," 8:54:00",4,181,1800-06-03 08:54:00
"713097","Atlantis","1013",54.0613508963357,4.42303086384758,"03/06/1800"," 9:54:00",4,278,1800-06-03 09:54:00
"713098","Atlantis","1013",54.0543557870337,4.4176028245287,"03/06/1800","10:02:00",0,0,1800-06-03 10:02:00
"713099","Atlantis","1013",54.1073659311994,4.37388325918093,"03/06/1800","10:54:00",4,346,1800-06-03 10:54:00
"713100","Atlantis","1013",54.1567246059137,4.42744875764754,"03/06/1800","11:54:00",4,74,1800-06-03 11:54:00
"713101","Atlantis","1013",54.1540674390523,4.44945978038013,"03/06/1800","11:56:00",4,72,1800-06-03 11:56:00
"713102","Atlantis","1013",54.1309240520871,4.48307388088107,"03/06/1800","12:54:00",5,203,1800-06-03 12:54:00
"713103","Atlantis","1013",54.0610545323333,4.4713629917521,"03/06/1800","13:52:00",4,180,1800-06-03 13:52:00
"713104","Atlantis","1013",54.0594972396912,4.4586311679706,"03/06/1800","13:54:00",4,181,1800-06-03 13:54:00
"713105","Atlantis","1013",53.9904294324801,4.46561224362068,"03/06/1800","14:54:00",4,175,1800-06-03 14:54:00
"713106","Atlantis","1013",53.9322131360965,4.49262967333104,"03/06/1800","15:46:00",4,161,1800-06-03 15:46:00
"713107","Atlantis","1013",53.9318582300474,4.48370686313696,"03/06/1800","15:56:00",4,175,1800-06-03 15:56:00
"713108","Atlantis","1013",53.8810512356898,4.46390603309311,"03/06/1800","16:56:00",0,291,1800-06-03 16:56:00
"713109","Atlantis","1013",53.9331506388229,4.48167346574925,"03/06/1800","17:42:00",4,351,1800-06-03 17:42:00
"713110","Atlantis","1013",53.9497527976078,4.488143903994,"03/06/1800","17:54:00",4,341,1800-06-03 17:54:00
"713111","Atlantis","1013",54.0151343890261,4.46992781254835,"03/06/1800","18:56:00",4,355,1800-06-03 18:56:00
"713112","Atlantis","1013",54.0610182500887,4.45706815000065,"03/06/1800","19:38:00",4,4,1800-06-03 19:38:00
"713113","Atlantis","1013",54.0798506334983,4.46390224244911,"03/06/1800","19:54:00",4,7,1800-06-03 19:54:00
"713114","Atlantis","1013",54.1449411457027,4.46169580347464,"03/06/1800","20:56:00",4,339,1800-06-03 20:56:00
"713115","Atlantis","1013",54.1783779362664,4.47027558408677,"03/06/1800","21:32:00",4,4,1800-06-03 21:32:00
"713116","Atlantis","1013",54.2072464842112,4.47279666218813,"03/06/1800","21:56:00",4,359,1800-06-03 21:56:00
"713117","Atlantis","1013",54.2684494530074,4.45861996958871,"03/06/1800","22:56:00",4,5,1800-06-03 22:56:00
"713118","Atlantis","1013",54.3044780273423,4.4714724832084,"03/06/1800","23:28:00",4,5,1800-06-03 23:28:00
"713119","Atlantis","1013",54.3290568605065,4.49945971040707,"03/06/1800","23:56:00",4,73,1800-06-03 23:56:00
"713120","Atlantis","1013",54.3092585720257,4.61139908613078,"04/06/1800","00:56:00",4,127,1800-06-04 00:56:00
"713121","Atlantis","1013",54.2854070612853,4.6452328699939,"04/06/1800"," 1:26:00",4,124,1800-06-04 01:26:00
"713122","Atlantis","1013",54.3234183424842,4.57637164594792,"04/06/1800"," 2:56:00",4,306,1800-06-04 02:56:00
"713123","Atlantis","1013",54.3343880567062,4.5462838120209,"04/06/1800"," 3:18:00",4,265,1800-06-04 03:18:00
"713124","Atlantis","1013",54.3190655451552,4.48215522045642,"04/06/1800"," 3:56:00",4,198,1800-06-04 03:56:00
"713125","Atlantis","1013",54.2534568882696,4.4595540603064,"04/06/1800"," 4:56:00",4,178,1800-06-04 04:56:00
"764935","Atlantis","1013",54.2255252670785,4.45997055232898,"04/06/1800"," 5:14:00",4,181,1800-06-04 05:14:00
"764936","Atlantis","1013",54.1827902029455,4.4608511306718,"04/06/1800"," 5:56:00",4,178,1800-06-04 05:56:00
"764937","Atlantis","1013",54.1706070162682,4.46398532980122,"04/06/1800"," 6:56:00",4,10,1800-06-04 06:56:00
"764938","Atlantis","1013",54.1866767612239,4.45307082518656,"04/06/1800"," 7:08:00",4,9,1800-06-04 07:08:00
"764939","Atlantis","1013",54.2280650737668,4.49196241352055,"04/06/1800"," 7:56:00",4,190,1800-06-04 07:56:00
"764940","Atlantis","1013",54.168189148712,4.45871613687836,"04/06/1800"," 8:56:00",4,181,1800-06-04 08:56:00
"764941","Atlantis","1013",54.1581233380227,4.46346532505937,"04/06/1800"," 9:04:00",4,183,1800-06-04 09:04:00
"764942","Atlantis","1013",54.0991315294104,4.46677847264335,"04/06/1800"," 9:56:00",4,184,1800-06-04 09:56:00
"764943","Atlantis","1013",54.059838255534,4.46675562749244,"04/06/1800","10:56:00",0,184,1800-06-04 10:56:00
"764944","Atlantis","1013",54.0678556052963,4.45623684887309,"04/06/1800","10:58:00",5,180,1800-06-04 10:58:00
"764945","Atlantis","1013",54.0021821238678,4.46337098925188,"04/06/1800","11:56:00",4,179,1800-06-04 11:56:00
"764946","Atlantis","1013",54.0226125252964,4.47464818236604,"04/06/1800","12:54:00",4,346,1800-06-04 12:54:00
"764947","Atlantis","1013",54.0220069744927,4.46630089172907,"04/06/1800","12:56:00",4,346,1800-06-04 12:56:00
"764948","Atlantis","1013",54.0765229104748,4.49666681366227,"04/06/1800","13:56:00",4,52,1800-06-04 13:56:00
"764949","Atlantis","1013",54.1362038454637,4.50310239016358,"04/06/1800","14:56:00",2,357,1800-06-04 14:56:00
"764950","Atlantis","1013",54.1131505484656,4.46757924990356,"04/06/1800","15:56:00",4,194,1800-06-04 15:56:00
"764951","Atlantis","1013",54.0516472674878,4.46887763362378,"04/06/1800","16:44:00",4,179,1800-06-04 16:44:00
"764952","Atlantis","1013",54.0385747598121,4.4678044912871,"04/06/1800","16:56:00",4,181,1800-06-04 16:56:00
"764953","Atlantis","1013",53.9971018870021,4.48401023243088,"04/06/1800","17:56:00",0,182,1800-06-04 17:56:00
"764954","Atlantis","1013",54.0431060008463,4.46214861033019,"04/06/1800","18:40:00",4,360,1800-06-04 18:40:00
"764955","Atlantis","1013",54.0601452184292,4.45549645537045,"04/06/1800","18:56:00",4,359,1800-06-04 18:56:00
"764956","Atlantis","1013",54.0924504707051,4.47381234739814,"04/06/1800","19:56:00",4,6,1800-06-04 19:56:00
"764957","Atlantis","1013",54.1416818769146,4.46091814263724,"04/06/1800","20:34:00",4,2,1800-06-04 20:34:00
"764958","Atlantis","1013",54.1626328017148,4.45924129400402,"04/06/1800","20:56:00",4,356,1800-06-04 20:56:00
"764959","Atlantis","1013",54.2267736967779,4.45630392862018,"04/06/1800","21:56:00",4,1,1800-06-04 21:56:00
"764960","Atlantis","1013",54.2712123377393,4.4624219927555,"04/06/1800","22:30:00",4,9,1800-06-04 22:30:00
"764961","Atlantis","1013",54.3002301167794,4.48569389009755,"04/06/1800","22:56:00",4,8,1800-06-04 22:56:00
"764962","Atlantis","1013",54.3280116153839,4.55928898821492,"04/06/1800","23:56:00",4,121,1800-06-04 23:56:00
"764963","Atlantis","1013",54.3144435860305,4.60334784745145,"05/06/1800","00:26:00",3,124,1800-06-05 00:26:00
"764964","Atlantis","1013",54.302965775717,4.62922692467924,"05/06/1800","00:56:00",4,308,1800-06-05 00:56:00
"764965","Atlantis","1013",54.3263973832401,4.53139137225505,"05/06/1800"," 1:56:00",4,261,1800-06-05 01:56:00
"764966","Atlantis","1013",54.3257364773415,4.48515264021419,"05/06/1800"," 2:20:00",4,209,1800-06-05 02:20:00
"764967","Atlantis","1013",54.2888540545716,4.46404573750775,"05/06/1800"," 2:56:00",4,194,1800-06-05 02:56:00
