"","VE_COU","VE_REF","SI_LATI","SI_LONG","SI_DATE","SI_TIME","SI_SP","SI_HE","SI_DATIM","HL_ID"
"620","Atlantis","10",51.5559096238097,3.07036225795442,"NA                 ","NA                 ",6.5,64.8787721064498,NA,91
"136","Atlantis","10",51.5694180977786,3.11674382852684,"NA                 ","NA                 ",6.5,67.5685532080797,NA,91
"207","Atlantis","10",51.5795343624013,3.15620415550029,"NA                 ","NA                 ",6.5,71.3766182166245,NA,91
"306","Atlantis","10",51.588764373865,3.20032764555346,"NA                 ","NA                 ",6.5,81.8084091482432,NA,91
"491","Atlantis","10",51.5925982827571,3.24328567489987,"NA                 ","NA                 ",6.5,237.140519487145,NA,91
"764","Atlantis","10",51.5784547360924,3.20806379218859,"NA                 ","NA                 ",6.5,253.908162845886,NA,91
"865","Atlantis","10",51.5707450996127,3.16511009850576,"NA                 ","NA                 ",6.5,258.116703387497,NA,91
"9419","Atlantis","10",51.5646680362403,3.11872244073802,"NA                 ","NA                 ",6.5,260.910237493155,NA,91
"740","Atlantis","10",51.5554966965946,3.03860406013785,"NA                 ","NA                 ",6.5,240.76610353978,NA,92
"184","Atlantis","10",51.5421068997243,3.00015377323488,"NA                 ","NA                 ",6.5,180.375239223681,NA,92
"343","Atlantis","10",51.5185793525132,2.99990614738424,"NA                 ","NA                 ",6.5,131.479548496342,NA,92
"4718","Atlantis","10",51.5019894845115,3.0300441984153,"NA                 ","NA                 ",6.5,109.005519588334,NA,92
"605","Atlantis","10",51.4933711182832,3.0702009737337,"NA                 ","NA                 ",6.5,73.7387268246089,NA,92
"754","Atlantis","10",51.5002544431412,3.10814297016884,"NA                 ","NA                 ",6.5,12.1399862942607,NA,92
"878","Atlantis","10",51.5239521117027,3.11633616426516,"NA                 ","NA                 ",6.5,344.252417980996,NA,92
"9515","Atlantis","10",51.5509848861004,3.10407698338701,"NA                 ","NA                 ",6.5,334.687849553127,NA,92
"630","Atlantis","10",51.5939895559141,3.06945150477381,"NA                 ","NA                 ",6.5,332.46766096582,NA,93
"127","Atlantis","10",51.6108549361168,3.05529350593346,"NA                 ","NA                 ",6.5,348.924673740257,NA,93
"344","Atlantis","10",51.6145884996821,3.0541165516902,"NA                 ","NA                 ",6.5,150.383629091663,NA,93
"456","Atlantis","10",51.5950800989789,3.07196692088396,"NA                 ","NA                 ",6.5,150.886391686993,NA,93
"535","Atlantis","10",51.577605353172,3.08762564152632,"NA                 ","NA                 ",6.5,151.232515393312,NA,93
"6218","Atlantis","10",51.5585311421453,3.10446838346729,"NA                 ","NA                 ",6.5,152.169805718644,NA,93
"773","Atlantis","10",51.5385864054579,3.12139550949954,"NA                 ","NA                 ",6.5,327.893577128294,NA,93
"9420","Atlantis","10",51.5541523936411,3.10568625685487,"NA                 ","NA                 ",6.5,329.848204009676,NA,93
"743","Atlantis","10",51.5951751105366,3.06433568605026,"NA                 ","NA                 ",6,315.12186781501,NA,94
"1512","Atlantis","10",51.6136428141789,3.03471544482433,"NA                 ","NA                 ",6,294.026841055058,NA,94
"262","Atlantis","10",51.6240093223466,2.99723655879744,"NA                 ","NA                 ",6,256.998217380106,NA,94
"407","Atlantis","10",51.6185842482576,2.95943787239354,"NA                 ","NA                 ",6,212.269533552204,NA,94
"574","Atlantis","10",51.5965052696869,2.9369973183864,"NA                 ","NA                 ",6,161.507839728979,NA,94
"7312","Atlantis","10",51.5742673681691,2.94896371341842,"NA                 ","NA                 ",6,110.434355142171,NA,94
"866","Atlantis","10",51.5649858838742,2.98900887872298,"NA                 ","NA                 ",6,86.0664134428082,NA,94
"9421","Atlantis","10",51.566712383924,3.02956523057162,"NA                 ","NA                 ",6,75.5067137024284,NA,94
"633","Atlantis","10",51.5790262012329,3.10011364310991,"NA                 ","NA                 ",5.5,75.5166417767053,NA,95
"128","Atlantis","10",51.5831939123318,3.12609748713707,"NA                 ","NA                 ",5.5,112.546916109413,NA,95
"322","Atlantis","10",51.5792024311784,3.14156428420225,"NA                 ","NA                 ",5.5,237.259137909878,NA,95
"447","Atlantis","10",51.5691633683076,3.1164524071745,"NA                 ","NA                 ",5.5,242.833312055284,NA,95
"536","Atlantis","10",51.5608255655706,3.0903278813736,"NA                 ","NA                 ",5.5,246.55568612811,NA,95
"634","Atlantis","10",51.5529937812825,3.06129625395679,"NA                 ","NA                 ",5.5,257.710140776835,NA,95
"7920","Atlantis","10",51.5491493823791,3.03294291396182,"NA                 ","NA                 ",5.5,38.8960668988306,NA,95
"9422","Atlantis","10",51.5625223154131,3.05029984395307,"NA                 ","NA                 ",5.5,52.557830109565,NA,95
"829","Atlantis","10",51.5892132671781,3.10842195849905,"NA                 ","NA                 ",6,54.8351713252366,NA,96
"171","Atlantis","10",51.6049796888667,3.14446775954468,"NA                 ","NA                 ",6,55.4272538078844,NA,96
"2810","Atlantis","10",51.6189168019735,3.17705025358633,"NA                 ","NA                 ",6,49.4660291104623,NA,96
"6110","Atlantis","10",51.6251919292265,3.18887221250839,"NA                 ","NA                 ",6,240.650613179754,NA,96
"744","Atlantis","10",51.612878496298,3.15362318680097,"NA                 ","NA                 ",6,240.976689440012,NA,96
"834","Atlantis","10",51.5994103662906,3.1145634683151,"NA                 ","NA                 ",6,241.311099222596,NA,96
"899","Atlantis","10",51.5881735014454,3.08152756310357,"NA                 ","NA                 ",6,241.610657817043,NA,96
"9516","Atlantis","10",51.5751234929466,3.04269436789728,"NA                 ","NA                 ",6,241.889153001334,NA,96
"745","Atlantis","10",51.5479044885175,2.96031400409845,"NA                 ","NA                 ",7,242.36976627048,NA,97
"147","Atlantis","10",51.531853011685,2.91105258485895,"NA                 ","NA                 ",7,242.559111084539,NA,97
"216","Atlantis","10",51.5174340461568,2.86645472296668,"NA                 ","NA                 ",7,242.681216679232,NA,97
"299","Atlantis","10",51.5031283813055,2.82198980118619,"NA                 ","NA                 ",7,242.650128471502,NA,97
"408","Atlantis","10",51.4876014783188,2.77381190603928,"NA                 ","NA                 ",7,240.087041227194,NA,97
"665","Atlantis","10",51.4728288164886,2.73260939143142,"NA                 ","NA                 ",7,68.706560021615,NA,97
"858","Atlantis","10",51.4846804215368,2.78148199826629,"NA                 ","NA                 ",7,67.2584148983223,NA,97
"9311","Atlantis","10",51.496147140128,2.82545459240665,"NA                 ","NA                 ",7,67.0375961534383,NA,97
"635","Atlantis","10",51.5201286845364,2.91554991170008,"NA                 ","NA                 ",6,65.5883165714405,NA,98
"129","Atlantis","10",51.5322587203119,2.95854051900998,"NA                 ","NA                 ",6,64.5064273905966,NA,98
"185","Atlantis","10",51.5436794129429,2.99707314481736,"NA                 ","NA                 ",6,63.1795772259022,NA,98
"263","Atlantis","10",51.5575977875956,3.04137841667951,"NA                 ","NA                 ",6,61.3840626601701,NA,98
"351","Atlantis","10",51.5711441802655,3.081346481785,"NA                 ","NA                 ",6,58.5183026638659,NA,98
"4719","Atlantis","10",51.5850564140478,3.11792521029581,"NA                 ","NA                 ",6,344.922560863774,NA,98
"804","Atlantis","10",51.5914947203872,3.11513335763485,"NA                 ","NA                 ",6,244.409197890015,NA,98
"923","Atlantis","10",51.5794370769306,3.07464269936245,"NA                 ","NA                 ",6,241.783650537896,NA,98
"830","Atlantis","10",51.5539941968484,2.99792059419845,"NA                 ","NA                 ",6,244.344360456582,NA,99
"168","Atlantis","10",51.5421925963933,2.95843630794267,"NA                 ","NA                 ",6,246.815681863219,NA,99
"254","Atlantis","10",51.5318301561245,2.91956560753861,"NA                 ","NA                 ",6,249.862638573407,NA,99
"367","Atlantis","10",51.5232758410431,2.88209780168919,"NA                 ","NA                 ",6,267.558360275579,NA,99
"673","Atlantis","10",51.5226381569571,2.85815433432005,"NA                 ","NA                 ",6,67.1455271880295,NA,99
"8111","Atlantis","10",51.5332501615368,2.89865598079138,"NA                 ","NA                 ",6,70.392456573366,NA,99
"8910","Atlantis","10",51.5422385620095,2.93925735010021,"NA                 ","NA                 ",6,71.751105215708,NA,99
"9517","Atlantis","10",51.5503451692141,2.978827593859,"NA                 ","NA                 ",6,72.6293677366713,NA,99
